1 #SUP: 3916
2 #SUP: 4208
3 #SUP: 3656
6 #SUP: 3152
9 #SUP: 2556
10 #SUP: 3244
11 #SUP: 2320
13 #SUP: 2284
16 #SUP: 1840
23 #SUP: 3376
24 #SUP: 4748
28 #SUP: 3528
29 #SUP: 2160
34 #SUP: 7914
36 #SUP: 6812
38 #SUP: 2512
39 #SUP: 5612
48 #SUP: 1728
52 #SUP: 3516
53 #SUP: 4608
56 #SUP: 3776
58 #SUP: 2480
59 #SUP: 5176
61 #SUP: 2372
63 #SUP: 4936
66 #SUP: 2304
67 #SUP: 4464
69 #SUP: 1872
76 #SUP: 4384
77 #SUP: 1872
85 #SUP: 8124
86 #SUP: 7924
90 #SUP: 7488
93 #SUP: 3968
94 #SUP: 2776
98 #SUP: 1872
99 #SUP: 1968
101 #SUP: 1632
102 #SUP: 2388
110 #SUP: 4040
111 #SUP: 1712
114 #SUP: 2148
116 #SUP: 3148
23 85 90 #SUP: 3080
23 85 93 #SUP: 3184
23 85 116 #SUP: 1824
23 86 90 #SUP: 3080
23 86 93 #SUP: 3184
23 86 116 #SUP: 1824
23 90 93 #SUP: 3080
23 90 116 #SUP: 1824
23 93 116 #SUP: 1824
24 29 34 #SUP: 1872
24 29 36 #SUP: 1872
24 29 85 #SUP: 1872
24 29 86 #SUP: 1872
24 29 90 #SUP: 1872
24 34 36 #SUP: 3330
24 34 38 #SUP: 2152
24 34 39 #SUP: 2386
24 34 48 #SUP: 1728
24 34 52 #SUP: 2042
24 34 53 #SUP: 2496
24 34 58 #SUP: 2096
24 34 59 #SUP: 1752
24 34 61 #SUP: 2354
24 34 63 #SUP: 1704
24 34 66 #SUP: 2304
24 34 67 #SUP: 2336
24 34 76 #SUP: 2256
24 34 85 #SUP: 4538
24 34 86 #SUP: 4530
24 34 90 #SUP: 4216
24 34 94 #SUP: 2584
24 34 102 #SUP: 2138
24 34 110 #SUP: 2624
24 36 38 #SUP: 2000
24 36 48 #SUP: 1728
24 36 52 #SUP: 1812
24 36 53 #SUP: 1728
24 36 58 #SUP: 2000
24 36 61 #SUP: 2228
24 36 66 #SUP: 2160
24 36 85 #SUP: 3540
24 36 86 #SUP: 3348
24 36 90 #SUP: 3488
24 36 94 #SUP: 1760
24 36 102 #SUP: 1812
24 36 110 #SUP: 2624
24 38 48 #SUP: 1728
24 38 53 #SUP: 1728
24 38 58 #SUP: 1808
24 38 85 #SUP: 2152
24 38 86 #SUP: 2144
24 38 90 #SUP: 2152
24 38 94 #SUP: 1816
24 38 102 #SUP: 1816
24 38 110 #SUP: 1976
24 39 52 #SUP: 1828
24 39 85 #SUP: 2596
24 39 86 #SUP: 2404
24 39 90 #SUP: 2256
24 48 53 #SUP: 1728
24 48 58 #SUP: 1728
24 48 85 #SUP: 1728
24 48 86 #SUP: 1728
24 48 90 #SUP: 1728
24 48 94 #SUP: 1728
24 48 102 #SUP: 1728
24 48 110 #SUP: 1728
24 52 85 #SUP: 2252
24 52 86 #SUP: 2052
24 52 90 #SUP: 1912
24 53 58 #SUP: 1728
24 53 67 #SUP: 1632
24 53 76 #SUP: 1632
24 53 85 #SUP: 2496
24 53 86 #SUP: 2496
24 53 90 #SUP: 2496
24 53 94 #SUP: 2496
24 53 102 #SUP: 1728
24 53 110 #SUP: 1728
24 58 85 #SUP: 2288
24 58 86 #SUP: 2096
24 58 90 #SUP: 2000
24 58 94 #SUP: 1760
24 58 102 #SUP: 2048
24 58 110 #SUP: 1880
24 59 85 #SUP: 1944
24 59 86 #SUP: 1752
24 59 90 #SUP: 1800
24 61 66 #SUP: 1800
24 61 85 #SUP: 2372
24 61 86 #SUP: 2372
24 61 90 #SUP: 2192
24 63 85 #SUP: 1896
24 63 86 #SUP: 1704
24 63 90 #SUP: 1752
24 66 85 #SUP: 2304
24 66 86 #SUP: 2304
24 66 90 #SUP: 2160
24 67 76 #SUP: 1824
24 67 85 #SUP: 2336
24 67 86 #SUP: 2336
24 67 90 #SUP: 2048
24 67 94 #SUP: 1712
24 76 85 #SUP: 2256
24 76 86 #SUP: 2256
24 76 90 #SUP: 1968
24 76 94 #SUP: 1632
24 85 86 #SUP: 4548
24 85 90 #SUP: 4408
24 85 94 #SUP: 2584
24 85 102 #SUP: 2156
24 85 110 #SUP: 2720
24 86 90 #SUP: 4208
24 86 94 #SUP: 2576
24 86 102 #SUP: 2148
24 86 110 #SUP: 2624
24 90 94 #SUP: 2584
24 90 102 #SUP: 1816
24 90 110 #SUP: 2720
24 94 102 #SUP: 1816
24 94 110 #SUP: 1808
24 102 110 #SUP: 1808
28 34 36 #SUP: 2216
28 34 39 #SUP: 3096
28 34 53 #SUP: 2496
28 34 56 #SUP: 1904
28 34 59 #SUP: 2728
28 34 63 #SUP: 2680
28 34 67 #SUP: 2064
28 34 76 #SUP: 1984
28 34 85 #SUP: 3336
28 34 86 #SUP: 3328
28 34 90 #SUP: 2736
28 34 93 #SUP: 2240
28 34 116 #SUP: 1816
28 36 39 #SUP: 2232
28 36 53 #SUP: 1728
28 36 56 #SUP: 1848
28 36 59 #SUP: 2360
28 36 63 #SUP: 2312
28 36 85 #SUP: 2408
28 36 86 #SUP: 2216
28 36 90 #SUP: 2096
28 36 93 #SUP: 2136
28 36 116 #SUP: 1816
28 39 53 #SUP: 2496
28 39 56 #SUP: 1848
28 39 59 #SUP: 2744
28 39 63 #SUP: 2744
28 39 67 #SUP: 1832
28 39 76 #SUP: 1832
28 39 85 #SUP: 3288
28 39 86 #SUP: 3096
28 39 90 #SUP: 2688
28 39 93 #SUP: 2328
28 39 116 #SUP: 1736
28 53 56 #SUP: 1728
28 53 59 #SUP: 2112
28 53 63 #SUP: 2112
28 53 85 #SUP: 2496
28 53 86 #SUP: 2496
28 53 90 #SUP: 2496
28 53 93 #SUP: 1728
28 53 116 #SUP: 1728
28 56 59 #SUP: 1864
28 56 63 #SUP: 1864
28 56 85 #SUP: 1904
28 56 86 #SUP: 1904
28 56 90 #SUP: 1784
28 56 93 #SUP: 1856
28 56 116 #SUP: 1736
28 59 63 #SUP: 2596
28 59 85 #SUP: 2920
28 59 86 #SUP: 2728
28 59 90 #SUP: 2480
28 59 93 #SUP: 2272
28 59 116 #SUP: 1776
28 63 85 #SUP: 2872
28 63 86 #SUP: 2680
28 63 90 #SUP: 2432
28 63 93 #SUP: 2272
28 63 116 #SUP: 1728
28 67 85 #SUP: 2064
28 67 86 #SUP: 2064
28 76 85 #SUP: 1984
28 76 86 #SUP: 1984
28 85 86 #SUP: 3328
28 85 90 #SUP: 2928
28 85 93 #SUP: 2432
28 85 116 #SUP: 1816
28 86 90 #SUP: 2728
28 86 93 #SUP: 2240
28 86 116 #SUP: 1816
28 90 93 #SUP: 2024
28 90 116 #SUP: 1808
28 93 116 #SUP: 1736
29 34 36 #SUP: 2160
29 34 85 #SUP: 2160
29 34 86 #SUP: 2160
29 34 90 #SUP: 2160
29 36 85 #SUP: 2160
29 36 86 #SUP: 2160
29 36 90 #SUP: 2160
29 85 86 #SUP: 2160
29 85 90 #SUP: 2160
29 86 90 #SUP: 2160
34 36 38 #SUP: 2256
34 36 39 #SUP: 4346
34 36 48 #SUP: 1728
34 36 52 #SUP: 2858
34 36 53 #SUP: 3744
34 36 56 #SUP: 3528
34 36 58 #SUP: 2000
34 36 59 #SUP: 4232
34 36 61 #SUP: 2210
34 36 63 #SUP: 3992
34 36 66 #SUP: 2160
34 36 67 #SUP: 3160
34 36 69 #SUP: 1872
34 36 76 #SUP: 3128
34 36 77 #SUP: 1872
34 36 85 #SUP: 6602
34 36 86 #SUP: 6602
34 36 90 #SUP: 6272
34 36 93 #SUP: 3288
34 36 94 #SUP: 1952
34 36 101 #SUP: 1632
34 36 102 #SUP: 2018
34 36 110 #SUP: 3752
34 36 111 #SUP: 1712
34 36 116 #SUP: 2938
34 38 48 #SUP: 1728
34 38 53 #SUP: 1824
34 38 58 #SUP: 1808
34 38 67 #SUP: 1640
34 38 85 #SUP: 2512
34 38 86 #SUP: 2504
34 38 90 #SUP: 2512
34 38 94 #SUP: 1816
34 38 102 #SUP: 1824
34 38 110 #SUP: 2200
34 39 52 #SUP: 2618
34 39 53 #SUP: 2784
34 39 56 #SUP: 3432
34 39 59 #SUP: 3400
34 39 63 #SUP: 3208
34 39 67 #SUP: 2824
34 39 76 #SUP: 2824
34 39 85 #SUP: 5402
34 39 86 #SUP: 5402
34 39 90 #SUP: 4784
34 39 93 #SUP: 3128
34 39 110 #SUP: 1744
34 39 111 #SUP: 1640
34 39 114 #SUP: 2020
34 39 116 #SUP: 2186
34 48 53 #SUP: 1728
34 48 58 #SUP: 1728
34 48 85 #SUP: 1728
34 48 86 #SUP: 1728
34 48 90 #SUP: 1728
34 48 94 #SUP: 1728
34 48 102 #SUP: 1728
34 48 110 #SUP: 1728
34 52 56 #SUP: 1664
34 52 59 #SUP: 1768
34 52 67 #SUP: 1872
34 52 76 #SUP: 1792
34 52 85 #SUP: 3306
34 52 86 #SUP: 3298
34 52 90 #SUP: 2688
34 52 93 #SUP: 1664
34 53 56 #SUP: 2112
34 53 58 #SUP: 1728
34 53 59 #SUP: 3216
34 53 63 #SUP: 3216
34 53 67 #SUP: 2592
34 53 76 #SUP: 2592
34 53 85 #SUP: 4608
34 53 86 #SUP: 4608
34 53 90 #SUP: 4608
34 53 93 #SUP: 2112
34 53 94 #SUP: 2496
34 53 102 #SUP: 1728
34 53 110 #SUP: 2832
34 53 116 #SUP: 2400
34 56 59 #SUP: 2296
34 56 63 #SUP: 2296
34 56 85 #SUP: 3776
34 56 86 #SUP: 3776
34 56 90 #SUP: 3656
34 56 93 #SUP: 2432
34 56 110 #SUP: 1984
34 56 116 #SUP: 2456
34 58 85 #SUP: 2288
34 58 86 #SUP: 2288
34 58 90 #SUP: 1808
34 58 94 #SUP: 1952
34 58 102 #SUP: 2240
34 58 110 #SUP: 1784
34 59 63 #SUP: 3964
34 59 67 #SUP: 3304
34 59 76 #SUP: 3280
34 59 85 #SUP: 4984
34 59 86 #SUP: 4984
34 59 90 #SUP: 4544
34 59 93 #SUP: 3472
34 59 98 #SUP: 1680
34 59 99 #SUP: 1728
34 59 110 #SUP: 2304
34 59 116 #SUP: 2352
34 61 66 #SUP: 1800
34 61 85 #SUP: 2354
34 61 86 #SUP: 2354
34 61 90 #SUP: 2192
34 63 67 #SUP: 3064
34 63 76 #SUP: 3040
34 63 85 #SUP: 4744
34 63 86 #SUP: 4744
34 63 90 #SUP: 4304
34 63 93 #SUP: 3280
34 63 99 #SUP: 1632
34 63 110 #SUP: 2280
34 63 116 #SUP: 2304
34 66 85 #SUP: 2304
34 66 86 #SUP: 2304
34 66 90 #SUP: 2160
34 67 76 #SUP: 3520
34 67 85 #SUP: 4464
34 67 86 #SUP: 4464
34 67 90 #SUP: 3976
34 67 93 #SUP: 2608
34 67 94 #SUP: 1808
34 67 110 #SUP: 1856
34 67 114 #SUP: 1716
34 69 85 #SUP: 1872
34 69 86 #SUP: 1872
34 69 90 #SUP: 1872
34 76 85 #SUP: 4384
34 76 86 #SUP: 4384
34 76 90 #SUP: 3896
34 76 93 #SUP: 2608
34 76 94 #SUP: 1728
34 76 110 #SUP: 1776
34 76 114 #SUP: 1716
34 77 85 #SUP: 1872
34 77 86 #SUP: 1872
34 77 90 #SUP: 1872
34 85 86 #SUP: 7906
34 85 90 #SUP: 7296
34 85 93 #SUP: 3776
34 85 94 #SUP: 2776
34 85 98 #SUP: 1872
34 85 99 #SUP: 1920
34 85 101 #SUP: 1632
34 85 102 #SUP: 2370
34 85 110 #SUP: 3944
34 85 111 #SUP: 1712
34 85 114 #SUP: 2148
34 85 116 #SUP: 3130
34 86 90 #SUP: 7288
34 86 93 #SUP: 3776
34 86 94 #SUP: 2768
34 86 98 #SUP: 1872
34 86 99 #SUP: 1920
34 86 101 #SUP: 1632
34 86 102 #SUP: 2362
34 86 110 #SUP: 3944
34 86 111 #SUP: 1712
34 86 114 #SUP: 2148
34 86 116 #SUP: 3130
34 90 93 #SUP: 3368
34 90 94 #SUP: 2584
34 90 98 #SUP: 1872
34 90 99 #SUP: 1920
34 90 101 #SUP: 1632
34 90 102 #SUP: 1824
34 90 110 #SUP: 3856
34 90 111 #SUP: 1680
34 90 114 #SUP: 1824
34 90 116 #SUP: 3104
34 93 116 #SUP: 2024
34 94 102 #SUP: 2008
34 94 110 #SUP: 1808
34 102 110 #SUP: 1824
34 110 116 #SUP: 1904
36 38 48 #SUP: 1728
36 38 53 #SUP: 1728
36 38 58 #SUP: 1808
36 38 85 #SUP: 2256
36 38 86 #SUP: 2256
36 38 90 #SUP: 2256
36 38 94 #SUP: 1760
36 38 102 #SUP: 1760
36 38 110 #SUP: 2008
36 39 52 #SUP: 2540
36 39 53 #SUP: 2016
36 39 56 #SUP: 3432
36 39 59 #SUP: 3064
36 39 63 #SUP: 2872
36 39 67 #SUP: 1768
36 39 76 #SUP: 1768
36 39 85 #SUP: 4556
36 39 86 #SUP: 4364
36 39 90 #SUP: 4208
36 39 93 #SUP: 3032
36 39 110 #SUP: 1840
36 39 111 #SUP: 1640
36 39 116 #SUP: 2204
36 48 53 #SUP: 1728
36 48 58 #SUP: 1728
36 48 85 #SUP: 1728
36 48 86 #SUP: 1728
36 48 90 #SUP: 1728
36 48 94 #SUP: 1728
36 48 102 #SUP: 1728
36 48 110 #SUP: 1728
36 52 59 #SUP: 1688
36 52 85 #SUP: 3068
36 52 86 #SUP: 2876
36 52 90 #SUP: 2720
36 53 56 #SUP: 2016
36 53 58 #SUP: 1728
36 53 59 #SUP: 2736
36 53 63 #SUP: 2736
36 53 67 #SUP: 1728
36 53 76 #SUP: 1728
36 53 85 #SUP: 3744
36 53 86 #SUP: 3744
36 53 90 #SUP: 3744
36 53 93 #SUP: 2016
36 53 94 #SUP: 1728
36 53 102 #SUP: 1728
36 53 110 #SUP: 2736
36 53 116 #SUP: 2304
36 56 59 #SUP: 2072
36 56 63 #SUP: 2072
36 56 85 #SUP: 3528
36 56 86 #SUP: 3528
36 56 90 #SUP: 3408
36 56 93 #SUP: 2232
36 56 110 #SUP: 1792
36 56 116 #SUP: 2264
36 58 85 #SUP: 2192
36 58 86 #SUP: 2000
36 58 90 #SUP: 2000
36 58 94 #SUP: 1952
36 58 102 #SUP: 1952
36 58 110 #SUP: 1880
36 59 63 #SUP: 3680
36 59 67 #SUP: 2552
36 59 76 #SUP: 2552
36 59 85 #SUP: 4424
36 59 86 #SUP: 4232
36 59 90 #SUP: 4128
36 59 93 #SUP: 3320
36 59 110 #SUP: 2232
36 59 116 #SUP: 2160
36 61 66 #SUP: 1728
36 61 85 #SUP: 2228
36 61 86 #SUP: 2228
36 61 90 #SUP: 2192
36 63 67 #SUP: 2312
36 63 76 #SUP: 2312
36 63 85 #SUP: 4184
36 63 86 #SUP: 3992
36 63 90 #SUP: 3888
36 63 93 #SUP: 3128
36 63 110 #SUP: 2208
36 63 116 #SUP: 2112
36 66 85 #SUP: 2160
36 66 86 #SUP: 2160
36 66 90 #SUP: 2160
36 67 76 #SUP: 2264
36 67 85 #SUP: 3160
36 67 86 #SUP: 3160
36 67 90 #SUP: 2960
36 67 93 #SUP: 2120
36 67 110 #SUP: 1664
36 69 85 #SUP: 1872
36 69 86 #SUP: 1872
36 69 90 #SUP: 1872
36 76 85 #SUP: 3128
36 76 86 #SUP: 3128
36 76 90 #SUP: 2928
36 76 93 #SUP: 2120
36 76 110 #SUP: 1632
36 77 85 #SUP: 1872
36 77 86 #SUP: 1872
36 77 90 #SUP: 1872
36 85 86 #SUP: 6620
36 85 90 #SUP: 6464
36 85 93 #SUP: 3480
36 85 94 #SUP: 1952
36 85 101 #SUP: 1632
36 85 102 #SUP: 2036
36 85 110 #SUP: 3848
36 85 111 #SUP: 1712
36 85 116 #SUP: 2956
36 86 90 #SUP: 6272
36 86 93 #SUP: 3288
36 86 94 #SUP: 1952
36 86 101 #SUP: 1632
36 86 102 #SUP: 2036
36 86 110 #SUP: 3752
36 86 111 #SUP: 1712
36 86 116 #SUP: 2956
36 90 93 #SUP: 3360
36 90 94 #SUP: 1760
36 90 101 #SUP: 1632
36 90 102 #SUP: 1760
36 90 110 #SUP: 3760
36 90 111 #SUP: 1680
36 90 116 #SUP: 2912
36 93 116 #SUP: 1832
36 94 102 #SUP: 1952
36 94 110 #SUP: 1760
36 102 110 #SUP: 1776
36 110 116 #SUP: 1760
38 48 53 #SUP: 1728
38 48 58 #SUP: 1728
38 48 85 #SUP: 1728
38 48 86 #SUP: 1728
38 48 90 #SUP: 1728
38 48 94 #SUP: 1728
38 48 102 #SUP: 1728
38 48 110 #SUP: 1728
38 53 58 #SUP: 1728
38 53 85 #SUP: 1824
38 53 86 #SUP: 1824
38 53 90 #SUP: 1824
38 53 94 #SUP: 1728
38 53 102 #SUP: 1728
38 53 110 #SUP: 1824
38 58 85 #SUP: 1808
38 58 86 #SUP: 1808
38 58 90 #SUP: 1808
38 58 94 #SUP: 1760
38 58 102 #SUP: 1760
38 58 110 #SUP: 1784
38 67 85 #SUP: 1640
38 67 86 #SUP: 1640
38 67 90 #SUP: 1640
38 85 86 #SUP: 2504
38 85 90 #SUP: 2512
38 85 94 #SUP: 1816
38 85 102 #SUP: 1824
38 85 110 #SUP: 2200
38 86 90 #SUP: 2504
38 86 94 #SUP: 1808
38 86 102 #SUP: 1816
38 86 110 #SUP: 2200
38 90 94 #SUP: 1816
38 90 102 #SUP: 1824
38 90 110 #SUP: 2200
38 94 102 #SUP: 1816
38 94 110 #SUP: 1808
38 102 110 #SUP: 1808
39 52 85 #SUP: 2828
39 52 86 #SUP: 2636
39 52 90 #SUP: 2192
39 53 56 #SUP: 2016
39 53 59 #SUP: 2256
39 53 63 #SUP: 2256
39 53 67 #SUP: 1632
39 53 76 #SUP: 1632
39 53 85 #SUP: 2784
39 53 86 #SUP: 2784
39 53 90 #SUP: 2784
39 53 93 #SUP: 2016
39 53 116 #SUP: 1728
39 56 59 #SUP: 1976
39 56 63 #SUP: 1976
39 56 85 #SUP: 3432
39 56 86 #SUP: 3432
39 56 90 #SUP: 3312
39 56 93 #SUP: 2136
39 56 110 #SUP: 1744
39 56 116 #SUP: 2168
39 59 63 #SUP: 3064
39 59 67 #SUP: 2152
39 59 76 #SUP: 2152
39 59 85 #SUP: 3592
39 59 86 #SUP: 3400
39 59 90 #SUP: 3152
39 59 93 #SUP: 3016
39 59 116 #SUP: 1728
39 63 67 #SUP: 1960
39 63 76 #SUP: 1960
39 63 85 #SUP: 3400
39 63 86 #SUP: 3208
39 63 90 #SUP: 2960
39 63 93 #SUP: 2824
39 63 116 #SUP: 1728
39 67 76 #SUP: 2392
39 67 85 #SUP: 2824
39 67 86 #SUP: 2824
39 67 90 #SUP: 2336
39 67 93 #SUP: 1960
39 76 85 #SUP: 2824
39 76 86 #SUP: 2824
39 76 90 #SUP: 2336
39 76 93 #SUP: 1960
39 85 86 #SUP: 5420
39 85 90 #SUP: 4976
39 85 93 #SUP: 3320
39 85 99 #SUP: 1648
39 85 110 #SUP: 1840
39 85 111 #SUP: 1640
39 85 114 #SUP: 2020
39 85 116 #SUP: 2204
39 86 90 #SUP: 4784
39 86 93 #SUP: 3128
39 86 110 #SUP: 1744
39 86 111 #SUP: 1640
39 86 114 #SUP: 2020
39 86 116 #SUP: 2204
39 90 93 #SUP: 2912
39 90 99 #SUP: 1648
39 90 110 #SUP: 1752
39 90 114 #SUP: 1696
39 90 116 #SUP: 2160
39 93 116 #SUP: 1736
48 53 58 #SUP: 1728
48 53 85 #SUP: 1728
48 53 86 #SUP: 1728
48 53 90 #SUP: 1728
48 53 94 #SUP: 1728
48 53 102 #SUP: 1728
48 53 110 #SUP: 1728
48 58 85 #SUP: 1728
48 58 86 #SUP: 1728
48 58 90 #SUP: 1728
48 58 94 #SUP: 1728
48 58 102 #SUP: 1728
48 58 110 #SUP: 1728
48 85 86 #SUP: 1728
48 85 90 #SUP: 1728
48 85 94 #SUP: 1728
48 85 102 #SUP: 1728
48 85 110 #SUP: 1728
48 86 90 #SUP: 1728
48 86 94 #SUP: 1728
48 86 102 #SUP: 1728
48 86 110 #SUP: 1728
48 90 94 #SUP: 1728
48 90 102 #SUP: 1728
48 90 110 #SUP: 1728
48 94 102 #SUP: 1728
48 94 110 #SUP: 1728
48 102 110 #SUP: 1728
52 56 85 #SUP: 1664
52 56 86 #SUP: 1664
52 59 63 #SUP: 1636
52 59 67 #SUP: 1672
52 59 76 #SUP: 1648
52 59 85 #SUP: 1960
52 59 86 #SUP: 1768
52 59 93 #SUP: 1696
52 63 85 #SUP: 1720
52 67 76 #SUP: 1744
52 67 85 #SUP: 1872
52 67 86 #SUP: 1872
52 67 93 #SUP: 1648
52 76 85 #SUP: 1792
52 76 86 #SUP: 1792
52 76 93 #SUP: 1648
52 85 86 #SUP: 3316
52 85 90 #SUP: 2880
52 85 93 #SUP: 1856
52 86 90 #SUP: 2680
52 86 93 #SUP: 1664
53 56 59 #SUP: 1968
53 56 63 #SUP: 1968
53 56 85 #SUP: 2112
53 56 86 #SUP: 2112
53 56 90 #SUP: 2112
53 56 93 #SUP: 2112
53 56 116 #SUP: 1824
53 58 85 #SUP: 1728
53 58 86 #SUP: 1728
53 58 90 #SUP: 1728
53 58 94 #SUP: 1728
53 58 102 #SUP: 1728
53 58 110 #SUP: 1728
53 59 63 #SUP: 2520
53 59 67 #SUP: 1632
53 59 76 #SUP: 1632
53 59 85 #SUP: 3216
53 59 86 #SUP: 3216
53 59 90 #SUP: 3216
53 59 93 #SUP: 1968
53 59 110 #SUP: 1896
53 59 116 #SUP: 2112
53 63 67 #SUP: 1632
53 63 76 #SUP: 1632
53 63 85 #SUP: 3216
53 63 86 #SUP: 3216
53 63 90 #SUP: 3216
53 63 93 #SUP: 1968
53 63 110 #SUP: 1896
53 63 116 #SUP: 2112
53 67 76 #SUP: 1776
53 67 85 #SUP: 2592
53 67 86 #SUP: 2592
53 67 90 #SUP: 2592
53 67 94 #SUP: 1632
53 76 85 #SUP: 2592
53 76 86 #SUP: 2592
53 76 90 #SUP: 2592
53 76 94 #SUP: 1632
53 85 86 #SUP: 4608
53 85 90 #SUP: 4608
53 85 93 #SUP: 2112
53 85 94 #SUP: 2496
53 85 102 #SUP: 1728
53 85 110 #SUP: 2832
53 85 116 #SUP: 2400
53 86 90 #SUP: 4608
53 86 93 #SUP: 2112
53 86 94 #SUP: 2496
53 86 102 #SUP: 1728
53 86 110 #SUP: 2832
53 86 116 #SUP: 2400
53 90 93 #SUP: 2112
53 90 94 #SUP: 2496
53 90 102 #SUP: 1728
53 90 110 #SUP: 2832
53 90 116 #SUP: 2400
53 93 116 #SUP: 1824
53 94 102 #SUP: 1728
53 94 110 #SUP: 1728
53 102 110 #SUP: 1728
56 59 63 #SUP: 2212
56 59 85 #SUP: 2296
56 59 86 #SUP: 2296
56 59 90 #SUP: 2192
56 59 93 #SUP: 2272
56 59 116 #SUP: 2016
56 63 85 #SUP: 2296
56 63 86 #SUP: 2296
56 63 90 #SUP: 2192
56 63 93 #SUP: 2272
56 63 116 #SUP: 2016
56 85 86 #SUP: 3776
56 85 90 #SUP: 3656
56 85 93 #SUP: 2432
56 85 110 #SUP: 1984
56 85 116 #SUP: 2456
56 86 90 #SUP: 3656
56 86 93 #SUP: 2432
56 86 110 #SUP: 1984
56 86 116 #SUP: 2456
56 90 93 #SUP: 2312
56 90 110 #SUP: 1896
56 90 116 #SUP: 2448
56 93 116 #SUP: 2024
58 85 86 #SUP: 2288
58 85 90 #SUP: 2000
58 85 94 #SUP: 1952
58 85 102 #SUP: 2240
58 85 110 #SUP: 1880
58 86 90 #SUP: 1808
58 86 94 #SUP: 1952
58 86 102 #SUP: 2240
58 86 110 #SUP: 1784
58 90 94 #SUP: 1760
58 90 102 #SUP: 1760
58 90 110 #SUP: 1880
58 94 102 #SUP: 1952
58 94 110 #SUP: 1760
58 102 110 #SUP: 1760
59 63 67 #SUP: 2500
59 63 76 #SUP: 2488
59 63 85 #SUP: 4156
59 63 86 #SUP: 3964
59 63 90 #SUP: 3788
59 63 93 #SUP: 3328
59 63 110 #SUP: 1896
59 63 116 #SUP: 2160
59 67 76 #SUP: 2632
59 67 85 #SUP: 3304
59 67 86 #SUP: 3304
59 67 90 #SUP: 2960
59 67 93 #SUP: 2320
59 76 85 #SUP: 3280
59 76 86 #SUP: 3280
59 76 90 #SUP: 2936
59 76 93 #SUP: 2320
59 85 86 #SUP: 4984
59 85 90 #SUP: 4736
59 85 93 #SUP: 3664
59 85 98 #SUP: 1680
59 85 99 #SUP: 1776
59 85 110 #SUP: 2400
59 85 116 #SUP: 2352
59 86 90 #SUP: 4544
59 86 93 #SUP: 3472
59 86 98 #SUP: 1680
59 86 99 #SUP: 1728
59 86 110 #SUP: 2304
59 86 116 #SUP: 2352
59 90 93 #SUP: 3416
59 90 98 #SUP: 1680
59 90 99 #SUP: 1776
59 90 110 #SUP: 2312
59 90 116 #SUP: 2352
59 93 116 #SUP: 2016
61 66 85 #SUP: 1800
61 66 86 #SUP: 1800
61 66 90 #SUP: 1728
61 85 86 #SUP: 2372
61 85 90 #SUP: 2192
61 86 90 #SUP: 2192
63 67 76 #SUP: 2392
63 67 85 #SUP: 3064
63 67 86 #SUP: 3064
63 67 90 #SUP: 2720
63 67 93 #SUP: 2128
63 76 85 #SUP: 3040
63 76 86 #SUP: 3040
63 76 90 #SUP: 2696
63 76 93 #SUP: 2128
63 85 86 #SUP: 4744
63 85 90 #SUP: 4496
63 85 93 #SUP: 3472
63 85 99 #SUP: 1680
63 85 110 #SUP: 2376
63 85 116 #SUP: 2304
63 86 90 #SUP: 4304
63 86 93 #SUP: 3280
63 86 99 #SUP: 1632
63 86 110 #SUP: 2280
63 86 116 #SUP: 2304
63 90 93 #SUP: 3224
63 90 99 #SUP: 1680
63 90 110 #SUP: 2288
63 90 116 #SUP: 2304
63 93 116 #SUP: 2016
66 85 86 #SUP: 2304
66 85 90 #SUP: 2160
66 86 90 #SUP: 2160
67 76 85 #SUP: 3520
67 76 86 #SUP: 3520
67 76 90 #SUP: 3080
67 76 93 #SUP: 2224
67 76 114 #SUP: 1716
67 85 86 #SUP: 4464
67 85 90 #SUP: 3976
67 85 93 #SUP: 2608
67 85 94 #SUP: 1808
67 85 110 #SUP: 1856
67 85 114 #SUP: 1716
67 86 90 #SUP: 3976
67 86 93 #SUP: 2608
67 86 94 #SUP: 1808
67 86 110 #SUP: 1856
67 86 114 #SUP: 1716
67 90 93 #SUP: 2216
67 90 94 #SUP: 1712
67 90 110 #SUP: 1768
69 85 86 #SUP: 1872
69 85 90 #SUP: 1872
69 86 90 #SUP: 1872
76 85 86 #SUP: 4384
76 85 90 #SUP: 3896
76 85 93 #SUP: 2608
76 85 94 #SUP: 1728
76 85 110 #SUP: 1776
76 85 114 #SUP: 1716
76 86 90 #SUP: 3896
76 86 93 #SUP: 2608
76 86 94 #SUP: 1728
76 86 110 #SUP: 1776
76 86 114 #SUP: 1716
76 90 93 #SUP: 2216
76 90 94 #SUP: 1632
76 90 110 #SUP: 1688
77 85 86 #SUP: 1872
77 85 90 #SUP: 1872
77 86 90 #SUP: 1872
85 86 90 #SUP: 7288
85 86 93 #SUP: 3776
85 86 94 #SUP: 2768
85 86 98 #SUP: 1872
85 86 99 #SUP: 1920
85 86 101 #SUP: 1632
85 86 102 #SUP: 2380
85 86 110 #SUP: 3944
85 86 111 #SUP: 1712
85 86 114 #SUP: 2148
85 86 116 #SUP: 3148
85 90 93 #SUP: 3560
85 90 94 #SUP: 2584
85 90 98 #SUP: 1872
85 90 99 #SUP: 1968
85 90 101 #SUP: 1632
85 90 102 #SUP: 1824
85 90 110 #SUP: 3952
85 90 111 #SUP: 1680
85 90 114 #SUP: 1824
