1 #SUP: 3916
2 #SUP: 4208
3 #SUP: 3656
6 #SUP: 3152
7 #SUP: 828
9 #SUP: 2556
10 #SUP: 3244
11 #SUP: 2320
13 #SUP: 2284
14 #SUP: 1072
15 #SUP: 1040
16 #SUP: 1840
17 #SUP: 1500
23 #SUP: 3376
24 #SUP: 4748
28 #SUP: 3528
29 #SUP: 2160
34 #SUP: 7914
36 #SUP: 6812
37 #SUP: 1312
38 #SUP: 2512
39 #SUP: 5612
41 #SUP: 1048
43 #SUP: 1492
44 #SUP: 1202
48 #SUP: 1728
52 #SUP: 3516
53 #SUP: 4608
54 #SUP: 1120
56 #SUP: 3776
58 #SUP: 2480
59 #SUP: 5176
61 #SUP: 2372
63 #SUP: 4936
66 #SUP: 2304
67 #SUP: 4464
69 #SUP: 1872
76 #SUP: 4384
77 #SUP: 1872
85 #SUP: 8124
86 #SUP: 7924
90 #SUP: 7488
93 #SUP: 3968
94 #SUP: 2776
95 #SUP: 1296
98 #SUP: 1872
99 #SUP: 1968
101 #SUP: 1632
102 #SUP: 2388
107 #SUP: 1248
110 #SUP: 4040
111 #SUP: 1712
114 #SUP: 2148
116 #SUP: 3148
117 #SUP: 1144
119 #SUP: 832
1 39 85 #SUP: 1692
1 39 86 #SUP: 1692
1 39 90 #SUP: 1584
1 39 95 #SUP: 1296
1 39 101 #SUP: 1584
1 39 110 #SUP: 864
1 48 53 #SUP: 1728
1 48 58 #SUP: 1728
1 48 59 #SUP: 864
1 48 61 #SUP: 864
1 48 63 #SUP: 864
1 48 66 #SUP: 864
1 48 67 #SUP: 864
1 48 69 #SUP: 864
1 48 76 #SUP: 864
1 48 77 #SUP: 864
1 48 85 #SUP: 1728
1 48 86 #SUP: 1728
1 48 90 #SUP: 1728
1 48 94 #SUP: 1728
1 48 102 #SUP: 1728
1 48 110 #SUP: 1728
1 52 56 #SUP: 1568
1 52 61 #SUP: 1364
1 52 66 #SUP: 1296
1 52 85 #SUP: 1900
1 52 86 #SUP: 1892
1 52 90 #SUP: 1792
1 52 95 #SUP: 1296
1 52 101 #SUP: 1296
1 52 110 #SUP: 976
1 53 58 #SUP: 1728
1 53 59 #SUP: 1008
1 53 61 #SUP: 864
1 53 63 #SUP: 1008
1 53 66 #SUP: 864
1 53 67 #SUP: 1152
1 53 69 #SUP: 864
1 53 76 #SUP: 1152
1 53 77 #SUP: 864
1 53 85 #SUP: 2016
1 53 86 #SUP: 2016
1 53 90 #SUP: 2016
1 53 94 #SUP: 1728
1 53 102 #SUP: 1728
1 53 110 #SUP: 1872
1 56 61 #SUP: 1296
1 56 66 #SUP: 1296
1 56 85 #SUP: 1856
1 56 86 #SUP: 1856
1 56 90 #SUP: 1784
1 56 95 #SUP: 1296
1 56 101 #SUP: 1584
1 56 110 #SUP: 960
1 58 59 #SUP: 864
1 58 61 #SUP: 896
1 58 63 #SUP: 864
1 58 66 #SUP: 864
1 58 67 #SUP: 896
1 58 69 #SUP: 864
1 58 76 #SUP: 864
1 58 77 #SUP: 864
1 58 85 #SUP: 1760
1 58 86 #SUP: 1760
1 58 90 #SUP: 1760
1 58 94 #SUP: 1760
1 58 102 #SUP: 1760
1 58 110 #SUP: 1760
1 59 63 #SUP: 1032
1 59 67 #SUP: 1104
1 59 76 #SUP: 1104
1 59 85 #SUP: 1536
1 59 86 #SUP: 1536
1 59 90 #SUP: 1464
1 59 94 #SUP: 864
1 59 102 #SUP: 872
1 59 110 #SUP: 1232
1 61 66 #SUP: 1728
1 61 69 #SUP: 864
1 61 77 #SUP: 864
1 61 85 #SUP: 2228
1 61 86 #SUP: 2228
1 61 90 #SUP: 2192
1 61 94 #SUP: 896
1 61 95 #SUP: 1296
1 61 101 #SUP: 1296
1 61 102 #SUP: 932
1 61 110 #SUP: 1544
1 63 67 #SUP: 1104
1 63 76 #SUP: 1104
1 63 85 #SUP: 1536
1 63 86 #SUP: 1536
1 63 90 #SUP: 1464
1 63 94 #SUP: 864
1 63 102 #SUP: 872
1 63 110 #SUP: 1232
1 66 69 #SUP: 864
1 66 77 #SUP: 864
1 66 85 #SUP: 2160
1 66 86 #SUP: 2160
1 66 90 #SUP: 2160
1 66 94 #SUP: 864
1 66 95 #SUP: 1296
1 66 101 #SUP: 1296
1 66 102 #SUP: 864
1 66 110 #SUP: 1512
1 67 76 #SUP: 1248
1 67 85 #SUP: 1712
1 67 86 #SUP: 1712
1 67 90 #SUP: 1640
1 67 93 #SUP: 816
1 67 94 #SUP: 896
1 67 102 #SUP: 904
1 67 110 #SUP: 1336
1 69 85 #SUP: 1296
1 69 86 #SUP: 1296
1 69 90 #SUP: 1296
1 69 94 #SUP: 864
1 69 102 #SUP: 864
1 69 110 #SUP: 1080
1 76 85 #SUP: 1680
1 76 86 #SUP: 1680
1 76 90 #SUP: 1608
1 76 93 #SUP: 816
1 76 94 #SUP: 864
1 76 102 #SUP: 872
1 76 110 #SUP: 1304
1 77 85 #SUP: 1296
1 77 86 #SUP: 1296
1 77 90 #SUP: 1296
1 77 94 #SUP: 864
1 77 102 #SUP: 864
1 77 110 #SUP: 1080
1 85 86 #SUP: 3908
1 85 90 #SUP: 3808
1 85 93 #SUP: 816
1 85 94 #SUP: 1768
1 85 95 #SUP: 1296
1 85 101 #SUP: 1584
1 85 102 #SUP: 1812
1 85 110 #SUP: 2848
1 85 116 #SUP: 1268
1 85 117 #SUP: 1008
1 86 90 #SUP: 3800
1 86 93 #SUP: 816
1 86 94 #SUP: 1760
1 86 95 #SUP: 1296
1 86 101 #SUP: 1584
1 86 102 #SUP: 1804
1 86 110 #SUP: 2848
1 86 116 #SUP: 1268
1 86 117 #SUP: 1008
1 90 94 #SUP: 1768
1 90 95 #SUP: 1296
1 90 101 #SUP: 1584
1 90 102 #SUP: 1776
1 90 110 #SUP: 2776
1 90 116 #SUP: 1232
1 90 117 #SUP: 1008
1 94 102 #SUP: 1768
1 94 110 #SUP: 1760
1 95 101 #SUP: 1296
1 102 110 #SUP: 1760
1 110 116 #SUP: 920
2 3 23 #SUP: 1344
2 3 28 #SUP: 1548
2 3 34 #SUP: 1900
2 3 36 #SUP: 1404
2 3 39 #SUP: 1828
2 3 53 #SUP: 1296
2 3 56 #SUP: 948
2 3 59 #SUP: 1696
2 3 63 #SUP: 1576
2 3 67 #SUP: 1288
2 3 76 #SUP: 1272
2 3 85 #SUP: 1948
2 3 86 #SUP: 1900
2 3 90 #SUP: 1768
2 3 93 #SUP: 1460
2 3 98 #SUP: 816
2 3 99 #SUP: 852
2 3 116 #SUP: 938
2 6 23 #SUP: 1088
2 6 28 #SUP: 1452
2 6 34 #SUP: 1548
2 6 36 #SUP: 1148
2 6 39 #SUP: 1476
2 6 53 #SUP: 1296
2 6 56 #SUP: 948
2 6 59 #SUP: 1392
2 6 63 #SUP: 1272
2 6 67 #SUP: 936
2 6 76 #SUP: 920
2 6 85 #SUP: 1596
2 6 86 #SUP: 1548
2 6 90 #SUP: 1512
2 6 93 #SUP: 1108
2 6 116 #SUP: 938
2 9 28 #SUP: 840
2 9 34 #SUP: 952
2 9 39 #SUP: 1096
2 9 59 #SUP: 872
2 9 63 #SUP: 872
2 9 67 #SUP: 896
2 9 76 #SUP: 896
2 9 85 #SUP: 1144
2 9 86 #SUP: 952
2 9 90 #SUP: 880
2 10 23 #SUP: 1424
2 10 28 #SUP: 1056
2 10 34 #SUP: 1504
2 10 36 #SUP: 1480
2 10 39 #SUP: 1432
2 10 53 #SUP: 864
2 10 56 #SUP: 912
2 10 59 #SUP: 1484
2 10 63 #SUP: 1244
2 10 67 #SUP: 872
2 10 76 #SUP: 848
2 10 85 #SUP: 1504
2 10 86 #SUP: 1504
2 10 90 #SUP: 1384
2 10 93 #SUP: 1336
2 10 116 #SUP: 916
2 11 23 #SUP: 912
2 11 28 #SUP: 1512
2 11 34 #SUP: 1560
2 11 36 #SUP: 960
2 11 39 #SUP: 1392
2 11 53 #SUP: 1296
2 11 56 #SUP: 936
2 11 59 #SUP: 1284
2 11 63 #SUP: 1284
2 11 67 #SUP: 984
2 11 76 #SUP: 960
2 11 85 #SUP: 1560
2 11 86 #SUP: 1560
2 11 90 #SUP: 1416
2 11 93 #SUP: 1152
2 11 116 #SUP: 912
2 13 28 #SUP: 1168
2 13 34 #SUP: 1072
2 13 36 #SUP: 984
2 13 39 #SUP: 1192
2 13 53 #SUP: 832
2 13 59 #SUP: 1108
2 13 63 #SUP: 1012
2 13 85 #SUP: 1264
2 13 86 #SUP: 1072
2 13 90 #SUP: 1192
2 13 93 #SUP: 936
2 16 28 #SUP: 1032
2 16 34 #SUP: 1032
2 16 39 #SUP: 984
2 16 53 #SUP: 832
2 16 59 #SUP: 832
2 16 63 #SUP: 832
2 16 85 #SUP: 1032
2 16 86 #SUP: 1032
2 16 90 #SUP: 880
2 23 28 #SUP: 1952
2 23 34 #SUP: 2752
2 23 36 #SUP: 2656
2 23 39 #SUP: 2656
2 23 52 #SUP: 928
2 23 53 #SUP: 1824
2 23 56 #SUP: 1856
2 23 59 #SUP: 2752
2 23 63 #SUP: 2560
2 23 67 #SUP: 1504
2 23 76 #SUP: 1504
2 23 85 #SUP: 2752
2 23 86 #SUP: 2752
2 23 90 #SUP: 2528
2 23 93 #SUP: 2560
2 23 98 #SUP: 1216
2 23 99 #SUP: 1264
2 23 110 #SUP: 976
2 23 111 #SUP: 976
2 23 116 #SUP: 1824
2 24 28 #SUP: 1456
2 24 34 #SUP: 1264
2 24 37 #SUP: 1104
2 24 39 #SUP: 1264
2 24 54 #SUP: 864
2 24 59 #SUP: 888
2 24 63 #SUP: 840
2 24 67 #SUP: 1248
2 24 76 #SUP: 1200
2 24 85 #SUP: 1456
2 24 86 #SUP: 1264
2 24 90 #SUP: 1152
2 24 94 #SUP: 816
2 24 114 #SUP: 1056
2 28 34 #SUP: 3216
2 28 36 #SUP: 2304
2 28 37 #SUP: 1104
2 28 39 #SUP: 3216
2 28 52 #SUP: 912
2 28 53 #SUP: 2496
2 28 54 #SUP: 864
2 28 56 #SUP: 1824
2 28 59 #SUP: 2840
2 28 63 #SUP: 2792
2 28 67 #SUP: 1952
2 28 76 #SUP: 1904
2 28 85 #SUP: 3408
2 28 86 #SUP: 3216
2 28 90 #SUP: 2880
2 28 93 #SUP: 2352
2 28 94 #SUP: 1008
2 28 98 #SUP: 1296
2 28 99 #SUP: 1344
2 28 110 #SUP: 1096
2 28 111 #SUP: 968
2 28 114 #SUP: 1056
2 28 116 #SUP: 1784
2 34 36 #SUP: 2816
2 34 37 #SUP: 1200
2 34 39 #SUP: 3728
2 34 41 #SUP: 872
2 34 43 #SUP: 852
2 34 44 #SUP: 956
2 34 52 #SUP: 1424
2 34 53 #SUP: 2592
2 34 54 #SUP: 864
2 34 56 #SUP: 1920
2 34 59 #SUP: 3448
2 34 63 #SUP: 3208
2 34 67 #SUP: 2752
2 34 76 #SUP: 2704
2 34 85 #SUP: 4016
2 34 86 #SUP: 4016
2 34 90 #SUP: 3488
2 34 93 #SUP: 2960
2 34 94 #SUP: 1008
2 34 98 #SUP: 1648
2 34 99 #SUP: 1696
2 34 107 #SUP: 880
2 34 110 #SUP: 1096
2 34 111 #SUP: 1064
2 34 114 #SUP: 1408
2 34 116 #SUP: 1880
2 36 39 #SUP: 2864
2 36 52 #SUP: 1280
2 36 53 #SUP: 1728
2 36 56 #SUP: 1776
2 36 59 #SUP: 2992
2 36 63 #SUP: 2752
2 36 67 #SUP: 1552
2 36 76 #SUP: 1552
2 36 85 #SUP: 3008
2 36 86 #SUP: 2816
2 36 90 #SUP: 2768
2 36 93 #SUP: 2768
2 36 98 #SUP: 1264
2 36 99 #SUP: 1312
2 36 110 #SUP: 1048
2 36 111 #SUP: 1064
2 36 116 #SUP: 1784
2 37 39 #SUP: 1056
2 37 53 #SUP: 864
2 37 67 #SUP: 1200
2 37 76 #SUP: 1152
2 37 85 #SUP: 1200
2 37 86 #SUP: 1200
2 37 90 #SUP: 912
2 37 94 #SUP: 816
2 37 114 #SUP: 1056
2 39 41 #SUP: 880
2 39 44 #SUP: 864
2 39 52 #SUP: 1424
2 39 53 #SUP: 2496
2 39 56 #SUP: 1776
2 39 59 #SUP: 3376
2 39 63 #SUP: 3184
2 39 67 #SUP: 2464
2 39 76 #SUP: 2464
2 39 85 #SUP: 3920
2 39 86 #SUP: 3728
2 39 90 #SUP: 3392
2 39 93 #SUP: 2960
2 39 94 #SUP: 960
2 39 98 #SUP: 1600
2 39 99 #SUP: 1648
2 39 107 #SUP: 880
2 39 110 #SUP: 976
2 39 111 #SUP: 992
2 39 114 #SUP: 1408
2 39 116 #SUP: 1736
2 41 59 #SUP: 840
2 41 85 #SUP: 936
2 41 86 #SUP: 872
2 41 90 #SUP: 936
2 43 85 #SUP: 852
2 43 86 #SUP: 852
2 44 59 #SUP: 868
2 44 85 #SUP: 956
2 44 86 #SUP: 956
2 52 59 #SUP: 1432
2 52 63 #SUP: 1192
2 52 67 #SUP: 1312
2 52 76 #SUP: 1264
2 52 85 #SUP: 1616
2 52 86 #SUP: 1424
2 52 90 #SUP: 1088
2 52 93 #SUP: 1328
2 53 56 #SUP: 1824
2 53 59 #SUP: 2208
2 53 63 #SUP: 2208
2 53 67 #SUP: 1440
2 53 76 #SUP: 1440
2 53 85 #SUP: 2592
2 53 86 #SUP: 2592
2 53 90 #SUP: 2592
2 53 93 #SUP: 1824
2 53 98 #SUP: 1248
2 53 99 #SUP: 1296
2 53 110 #SUP: 960
2 53 111 #SUP: 864
2 53 116 #SUP: 1824
2 54 67 #SUP: 864
2 54 76 #SUP: 864
2 54 85 #SUP: 864
2 54 86 #SUP: 864
2 54 90 #SUP: 864
2 56 59 #SUP: 1880
2 56 63 #SUP: 1880
2 56 85 #SUP: 1920
2 56 86 #SUP: 1920
2 56 90 #SUP: 1872
2 56 93 #SUP: 1872
2 56 98 #SUP: 864
2 56 99 #SUP: 912
2 56 110 #SUP: 1024
2 56 111 #SUP: 896
2 56 116 #SUP: 1832
2 59 63 #SUP: 3124
2 59 67 #SUP: 2200
2 59 76 #SUP: 2176
2 59 85 #SUP: 3640
2 59 86 #SUP: 3448
2 59 90 #SUP: 3272
2 59 93 #SUP: 2992
2 59 98 #SUP: 1456
2 59 99 #SUP: 1552
2 59 110 #SUP: 1168
2 59 111 #SUP: 1048
2 59 114 #SUP: 880
2 59 116 #SUP: 1872
2 63 67 #SUP: 1960
2 63 76 #SUP: 1936
2 63 85 #SUP: 3400
2 63 86 #SUP: 3208
2 63 90 #SUP: 3032
2 63 93 #SUP: 2800
2 63 98 #SUP: 1360
2 63 99 #SUP: 1456
2 63 110 #SUP: 1144
2 63 111 #SUP: 928
2 63 116 #SUP: 1824
2 67 76 #SUP: 2272
2 67 85 #SUP: 2752
2 67 86 #SUP: 2752
2 67 90 #SUP: 2336
2 67 93 #SUP: 1792
2 67 94 #SUP: 912
2 67 98 #SUP: 1072
2 67 99 #SUP: 1120
2 67 107 #SUP: 880
2 67 114 #SUP: 1408
2 76 85 #SUP: 2704
2 76 86 #SUP: 2704
2 76 90 #SUP: 2288
2 76 93 #SUP: 1792
2 76 94 #SUP: 864
2 76 98 #SUP: 1072
2 76 99 #SUP: 1120
2 76 107 #SUP: 880
2 76 114 #SUP: 1408
2 85 86 #SUP: 4016
2 85 90 #SUP: 3680
2 85 93 #SUP: 3152
2 85 94 #SUP: 1008
2 85 98 #SUP: 1648
2 85 99 #SUP: 1744
2 85 107 #SUP: 880
2 85 110 #SUP: 1192
2 85 111 #SUP: 1064
2 85 114 #SUP: 1408
2 85 116 #SUP: 1880
2 86 90 #SUP: 3488
2 86 93 #SUP: 2960
2 86 94 #SUP: 1008
2 86 98 #SUP: 1648
2 86 99 #SUP: 1696
2 86 107 #SUP: 880
2 86 110 #SUP: 1096
2 86 111 #SUP: 1064
2 86 114 #SUP: 1408
2 86 116 #SUP: 1880
2 90 93 #SUP: 2816
2 90 94 #SUP: 816
2 90 98 #SUP: 1648
2 90 99 #SUP: 1744
2 90 110 #SUP: 1176
2 90 111 #SUP: 1032
2 90 114 #SUP: 1120
2 90 116 #SUP: 1872
2 93 98 #SUP: 1264
2 93 99 #SUP: 1360
2 93 110 #SUP: 1120
2 93 111 #SUP: 1040
2 93 116 #SUP: 1832
2 98 116 #SUP: 864
2 99 116 #SUP: 912
2 110 116 #SUP: 984
2 111 116 #SUP: 896
3 9 34 #SUP: 1026
3 9 67 #SUP: 864
3 9 76 #SUP: 864
3 9 85 #SUP: 1074
3 9 86 #SUP: 1026
3 9 90 #SUP: 984
3 10 34 #SUP: 1416
3 10 36 #SUP: 1414
3 10 39 #SUP: 1034
3 10 59 #SUP: 932
3 10 63 #SUP: 812
3 10 85 #SUP: 1422
3 10 86 #SUP: 1422
3 10 90 #SUP: 1368
3 11 34 #SUP: 1160
3 11 36 #SUP: 840
3 11 39 #SUP: 996
3 11 56 #SUP: 884
3 11 85 #SUP: 1160
3 11 86 #SUP: 1160
3 11 90 #SUP: 1112
3 13 34 #SUP: 870
3 13 85 #SUP: 920
3 13 86 #SUP: 872
3 13 90 #SUP: 892
3 16 34 #SUP: 920
3 16 39 #SUP: 840
3 16 85 #SUP: 920
3 16 86 #SUP: 920
3 16 90 #SUP: 868
3 23 28 #SUP: 944
3 23 34 #SUP: 1616
3 23 36 #SUP: 1568
3 23 39 #SUP: 1440
3 23 53 #SUP: 1056
3 23 56 #SUP: 1072
3 23 59 #SUP: 1544
3 23 63 #SUP: 1448
3 23 67 #SUP: 1008
3 23 76 #SUP: 1008
3 23 85 #SUP: 1616
3 23 86 #SUP: 1616
3 23 90 #SUP: 1536
3 23 93 #SUP: 1552
3 23 116 #SUP: 912
3 24 29 #SUP: 840
3 24 34 #SUP: 1986
3 24 36 #SUP: 1448
3 24 38 #SUP: 848
3 24 39 #SUP: 1192
3 24 52 #SUP: 1080
3 24 53 #SUP: 960
3 24 56 #SUP: 860
3 24 59 #SUP: 832
3 24 61 #SUP: 1004
3 24 66 #SUP: 984
3 24 67 #SUP: 1040
3 24 76 #SUP: 1016
3 24 85 #SUP: 2040
3 24 86 #SUP: 1992
3 24 90 #SUP: 1928
3 24 94 #SUP: 984
3 24 110 #SUP: 1072
3 28 34 #SUP: 1508
3 28 36 #SUP: 1060
3 28 39 #SUP: 1476
3 28 53 #SUP: 1248
3 28 56 #SUP: 900
3 28 59 #SUP: 1296
3 28 63 #SUP: 1272
3 28 67 #SUP: 896
3 28 76 #SUP: 872
3 28 85 #SUP: 1556
3 28 86 #SUP: 1508
3 28 90 #SUP: 1376
3 28 93 #SUP: 1060
3 28 116 #SUP: 898
3 29 34 #SUP: 984
3 29 36 #SUP: 984
3 29 85 #SUP: 984
3 29 86 #SUP: 984
3 29 90 #SUP: 984
3 34 36 #SUP: 2962
3 34 38 #SUP: 1024
3 34 39 #SUP: 2578
3 34 52 #SUP: 1586
3 34 53 #SUP: 2016
3 34 56 #SUP: 1932
3 34 59 #SUP: 2328
3 34 61 #SUP: 998
3 34 63 #SUP: 2208
3 34 66 #SUP: 984
3 34 67 #SUP: 2048
3 34 76 #SUP: 2024
3 34 85 #SUP: 3602
3 34 86 #SUP: 3602
3 34 90 #SUP: 3416
3 34 93 #SUP: 1876
3 34 94 #SUP: 1048
3 34 98 #SUP: 976
3 34 99 #SUP: 1000
3 34 101 #SUP: 816
3 34 110 #SUP: 1672
3 34 111 #SUP: 844
3 34 114 #SUP: 1008
3 34 116 #SUP: 1552
3 36 38 #SUP: 864
3 36 39 #SUP: 2152
3 36 52 #SUP: 1432
3 36 53 #SUP: 1584
3 36 56 #SUP: 1772
3 36 59 #SUP: 1984
3 36 61 #SUP: 956
3 36 63 #SUP: 1864
3 36 66 #SUP: 936
3 36 67 #SUP: 1408
3 36 76 #SUP: 1400
3 36 85 #SUP: 3016
3 36 86 #SUP: 2968
3 36 90 #SUP: 2920
3 36 93 #SUP: 1684
3 36 101 #SUP: 816
3 36 110 #SUP: 1584
3 36 111 #SUP: 844
3 36 116 #SUP: 1414
3 38 85 #SUP: 1024
3 38 86 #SUP: 1024
3 38 90 #SUP: 1024
3 38 110 #SUP: 836
3 39 52 #SUP: 1240
3 39 53 #SUP: 1392
3 39 56 #SUP: 1676
3 39 59 #SUP: 1656
3 39 63 #SUP: 1560
3 39 67 #SUP: 1312
3 39 76 #SUP: 1312
3 39 85 #SUP: 2632
3 39 86 #SUP: 2584
3 39 90 #SUP: 2440
3 39 93 #SUP: 1524
3 39 99 #SUP: 812
3 39 110 #SUP: 860
3 39 111 #SUP: 816
3 39 114 #SUP: 944
3 39 116 #SUP: 1094
3 52 56 #SUP: 876
3 52 59 #SUP: 912
3 52 67 #SUP: 896
3 52 76 #SUP: 872
3 52 85 #SUP: 1640
3 52 86 #SUP: 1592
3 52 90 #SUP: 1448
3 52 93 #SUP: 868
3 53 56 #SUP: 1056
3 53 59 #SUP: 1464
3 53 63 #SUP: 1464
3 53 67 #SUP: 1152
3 53 76 #SUP: 1152
3 53 85 #SUP: 2016
3 53 86 #SUP: 2016
3 53 90 #SUP: 2016
3 53 93 #SUP: 1056
3 53 94 #SUP: 960
3 53 110 #SUP: 1128
3 53 116 #SUP: 1104
3 56 59 #SUP: 1200
3 56 63 #SUP: 1200
3 56 85 #SUP: 1932
3 56 86 #SUP: 1932
3 56 90 #SUP: 1912
3 56 93 #SUP: 1268
3 56 110 #SUP: 996
3 56 116 #SUP: 1322
3 58 85 #SUP: 816
3 59 63 #SUP: 1952
3 59 67 #SUP: 1576
3 59 76 #SUP: 1568
3 59 85 #SUP: 2376
3 59 86 #SUP: 2328
3 59 90 #SUP: 2248
3 59 93 #SUP: 1800
3 59 98 #SUP: 880
3 59 99 #SUP: 916
3 59 110 #SUP: 1032
3 59 116 #SUP: 1224
3 61 66 #SUP: 816
3 61 85 #SUP: 1004
3 61 86 #SUP: 1004
3 61 90 #SUP: 944
3 63 67 #SUP: 1456
3 63 76 #SUP: 1448
3 63 85 #SUP: 2256
3 63 86 #SUP: 2208
3 63 90 #SUP: 2128
3 63 93 #SUP: 1704
3 63 98 #SUP: 832
3 63 99 #SUP: 868
3 63 110 #SUP: 1020
3 63 116 #SUP: 1200
3 66 85 #SUP: 984
3 66 86 #SUP: 984
3 66 90 #SUP: 936
3 67 76 #SUP: 1672
3 67 85 #SUP: 2048
3 67 86 #SUP: 2048
3 67 90 #SUP: 1904
3 67 93 #SUP: 1296
3 76 85 #SUP: 2024
3 76 86 #SUP: 2024
3 76 90 #SUP: 1880
3 76 93 #SUP: 1296
3 85 86 #SUP: 3608
3 85 90 #SUP: 3464
3 85 93 #SUP: 1924
3 85 94 #SUP: 1048
3 85 98 #SUP: 976
3 85 99 #SUP: 1012
3 85 101 #SUP: 816
3 85 110 #SUP: 1696
3 85 111 #SUP: 844
3 85 114 #SUP: 1008
3 85 116 #SUP: 1558
3 86 90 #SUP: 3416
3 86 93 #SUP: 1876
3 86 94 #SUP: 1048
3 86 98 #SUP: 976
3 86 99 #SUP: 1000
3 86 101 #SUP: 816
3 86 110 #SUP: 1672
3 86 111 #SUP: 844
3 86 114 #SUP: 1008
3 86 116 #SUP: 1558
3 90 93 #SUP: 1808
3 90 94 #SUP: 984
3 90 98 #SUP: 976
3 90 99 #SUP: 1012
3 90 101 #SUP: 816
3 90 110 #SUP: 1688
3 90 111 #SUP: 832
3 90 114 #SUP: 912
3 90 116 #SUP: 1544
3 93 99 #SUP: 820
3 93 116 #SUP: 1106
3 110 116 #SUP: 896
6 9 85 #SUP: 820
6 10 34 #SUP: 1309
6 10 36 #SUP: 1304
6 10 39 #SUP: 924
6 10 59 #SUP: 823
6 10 85 #SUP: 1315
6 10 86 #SUP: 1313
6 10 90 #SUP: 1243
6 11 34 #SUP: 1016
6 11 39 #SUP: 948
6 11 85 #SUP: 1016
6 11 86 #SUP: 1016
6 11 90 #SUP: 1016
6 13 34 #SUP: 870
6 13 85 #SUP: 920
6 13 86 #SUP: 872
6 13 90 #SUP: 892
6 23 28 #SUP: 982
6 23 34 #SUP: 1398
6 23 36 #SUP: 1348
6 23 39 #SUP: 1220
6 23 53 #SUP: 1056
6 23 56 #SUP: 1110
6 23 59 #SUP: 1326
6 23 63 #SUP: 1230
6 23 85 #SUP: 1398
6 23 86 #SUP: 1398
6 23 90 #SUP: 1282
6 23 93 #SUP: 1334
6 23 116 #SUP: 912
6 24 29 #SUP: 840
6 24 34 #SUP: 1700
6 24 36 #SUP: 1352
6 24 39 #SUP: 1096
6 24 53 #SUP: 960
6 24 61 #SUP: 956
6 24 66 #SUP: 936
6 24 85 #SUP: 1754
6 24 86 #SUP: 1704
6 24 90 #SUP: 1738
6 24 94 #SUP: 986
6 24 110 #SUP: 976
6 28 34 #SUP: 1452
6 28 36 #SUP: 1096
6 28 39 #SUP: 1416
6 28 53 #SUP: 1248
6 28 56 #SUP: 938
6 28 59 #SUP: 1286
6 28 63 #SUP: 1262
6 28 67 #SUP: 838
6 28 76 #SUP: 814
6 28 85 #SUP: 1500
6 28 86 #SUP: 1450
6 28 90 #SUP: 1380
6 28 93 #SUP: 1002
6 28 116 #SUP: 898
6 29 34 #SUP: 984
6 29 36 #SUP: 984
6 29 85 #SUP: 984
6 29 86 #SUP: 984
6 29 90 #SUP: 984
6 34 36 #SUP: 2646
6 34 38 #SUP: 836
6 34 39 #SUP: 2262
6 34 52 #SUP: 1082
6 34 53 #SUP: 2016
6 34 56 #SUP: 1778
6 34 59 #SUP: 1870
6 34 61 #SUP: 950
6 34 63 #SUP: 1750
6 34 66 #SUP: 936
6 34 67 #SUP: 1542
6 34 76 #SUP: 1518
6 34 85 #SUP: 3098
6 34 86 #SUP: 3096
6 34 90 #SUP: 2972
6 34 93 #SUP: 1370
6 34 94 #SUP: 1050
6 34 101 #SUP: 816
6 34 110 #SUP: 1612
6 34 111 #SUP: 844
6 34 116 #SUP: 1360
6 36 39 #SUP: 1932
6 36 52 #SUP: 1116
6 36 53 #SUP: 1584
6 36 56 #SUP: 1712
6 36 59 #SUP: 1668
6 36 61 #SUP: 956
6 36 63 #SUP: 1548
6 36 66 #SUP: 936
6 36 67 #SUP: 1092
6 36 76 #SUP: 1084
6 36 85 #SUP: 2700
6 36 86 #SUP: 2652
6 36 90 #SUP: 2568
6 36 93 #SUP: 1368
6 36 101 #SUP: 816
6 36 110 #SUP: 1572
6 36 111 #SUP: 844
6 36 116 #SUP: 1318
6 38 85 #SUP: 836
6 38 86 #SUP: 834
6 38 90 #SUP: 836
6 39 52 #SUP: 924
6 39 53 #SUP: 1392
6 39 56 #SUP: 1712
6 39 59 #SUP: 1388
6 39 63 #SUP: 1292
6 39 67 #SUP: 996
6 39 76 #SUP: 996
6 39 85 #SUP: 2316
6 39 86 #SUP: 2268
6 39 90 #SUP: 2184
6 39 93 #SUP: 1208
6 39 110 #SUP: 896
6 39 111 #SUP: 816
6 39 116 #SUP: 1094
6 52 85 #SUP: 1136
6 52 86 #SUP: 1086
6 52 90 #SUP: 1004
6 53 56 #SUP: 1056
6 53 59 #SUP: 1464
6 53 63 #SUP: 1464
6 53 67 #SUP: 1152
6 53 76 #SUP: 1152
6 53 85 #SUP: 2016
6 53 86 #SUP: 2016
6 53 90 #SUP: 2016
6 53 93 #SUP: 1056
6 53 94 #SUP: 960
6 53 110 #SUP: 1128
6 53 116 #SUP: 1104
6 56 59 #SUP: 1046
6 56 63 #SUP: 1046
6 56 85 #SUP: 1778
6 56 86 #SUP: 1778
6 56 90 #SUP: 1722
6 56 93 #SUP: 1114
6 56 110 #SUP: 936
6 56 116 #SUP: 1130
6 59 63 #SUP: 1518
6 59 67 #SUP: 1118
6 59 76 #SUP: 1110
6 59 85 #SUP: 1918
6 59 86 #SUP: 1870
6 59 90 #SUP: 1802
6 59 93 #SUP: 1342
6 59 110 #SUP: 972
